seed,generation,best_fitness,mean_fitness
7,201,-131.9644,-132.8632
7,202,-131.9644,-132.7503
7,203,-131.9644,-132.6919
7,204,-131.9644,-133.0692
7,205,-131.9644,-132.9272
7,206,-131.9644,-133.2457
7,207,-131.9644,-132.9956
7,208,-131.9644,-133.1773
7,209,-131.9644,-133.0409
7,210,-131.9644,-132.9899
7,211,-131.9644,-133.3957
7,212,-131.9644,-132.8537
7,213,-131.9644,-132.9903
7,214,-131.9644,-133.1951
7,215,-131.9644,-133.0089
7,216,-131.9644,-133.1314
7,217,-131.9644,-133.0736
7,218,-131.9644,-133.2337
7,219,-131.9644,-133.0248
8,0,-133.0688,-35714423.0170
8,1,-132.5309,-134.7946
8,2,-132.4031,-134.2395
8,3,-132.3224,-133.9391
8,4,-132.3224,-133.8646
8,5,-132.3224,-133.6776
8,6,-132.3224,-133.9061
8,7,-132.3224,-133.7832
8,8,-132.3224,-133.5400
8,9,-132.3224,-133.2500
8,10,-132.3224,-133.9210
8,11,-132.2967,-133.4143
8,12,-132.2582,-133.5232
8,13,-132.2582,-133.6609
8,14,-132.1785,-133.0658
8,15,-132.1785,-133.5502
8,16,-132.1742,-133.0366
8,17,-132.1157,-133.1746
8,18,-132.1157,-133.3053
8,19,-132.1136,-133.4175
8,20,-132.0882,-133.2312
8,21,-132.0882,-133.4092
8,22,-132.0882,-133.8179
8,23,-132.0572,-133.3334
8,24,-132.0572,-133.2519
8,25,-132.0572,-132.9277
8,26,-132.0572,-133.2397
8,27,-132.0572,-133.1295
8,28,-132.0572,-133.0593
8,29,-132.0572,-133.2902
8,30,-132.0054,-133.0853
8,31,-132.0054,-132.7083
8,32,-132.0054,-132.9662
8,33,-132.0054,-133.1154
8,34,-132.0054,-132.9185
8,35,-131.9696,-133.1248
8,36,-131.9696,-133.3085
8,37,-131.9696,-132.8609
8,38,-131.9696,-133.1131
8,39,-131.9130,-133.0565
8,40,-131.9130,-133.2356
8,41,-131.9130,-133.0907
8,42,-131.9130,-133.2237
8,43,-131.9130,-133.1393
8,44,-131.9130,-133.3986
8,45,-131.9130,-132.9278
8,46,-131.9130,-132.7305
8,47,-131.9130,-133.4503
8,48,-131.9130,-133.3455
8,49,-131.9130,-132.8697
8,50,-131.9130,-132.9746
8,51,-131.9130,-133.1520
8,52,-131.9130,-132.9284
8,53,-131.9130,-132.6177
8,54,-131.9130,-133.0448
8,55,-131.9130,-133.2414
8,56,-131.9130,-133.0584
8,57,-131.9130,-133.1330
8,58,-131.9130,-132.7161
8,59,-131.9130,-132.8684
8,60,-131.9130,-133.1810
8,61,-131.9130,-133.2285
8,62,-131.9130,-133.2613
8,63,-131.9130,-133.0397
8,64,-131.9130,-133.0892
8,65,-131.9130,-133.3440
8,66,-131.9130,-133.3360
8,67,-131.9130,-133.0108
8,68,-131.9130,-133.0440
8,69,-131.9130,-132.9261
8,70,-131.9130,-133.5547
8,71,-131.9130,-132.8200
8,72,-131.9130,-133.0832
8,73,-131.9130,-132.7441
8,74,-131.9130,-133.3211
8,75,-131.9130,-132.9190
8,76,-131.9130,-133.7440
8,77,-131.8734,-133.2399
8,78,-131.8734,-132.8175
8,79,-131.8734,-133.2239
8,80,-131.8734,-132.6462
8,81,-131.8734,-132.8883
8,82,-131.8734,-132.8281
8,83,-131.8734,-133.2811
8,84,-131.8734,-133.0420
8,85,-131.8734,-133.1624
8,86,-131.8734,-132.5994
8,87,-131.8734,-132.8275
8,88,-131.8734,-132.9377
8,89,-131.8734,-132.7145
8,90,-131.8734,-132.9213
8,91,-131.8734,-132.9954
8,92,-131.8734,-133.2641
8,93,-131.8734,-133.1029
8,94,-131.8734,-132.8314
8,95,-131.8734,-133.2323
8,96,-131.8734,-133.2687
8,97,-131.8734,-133.1929
8,98,-131.8734,-133.1962
8,99,-131.8734,-132.8752
8,100,-131.8734,-132.7330
8,101,-131.8734,-133.1498
8,102,-131.8734,-133.0900
8,103,-131.8734,-133.1329
8,104,-131.8734,-132.8651
8,105,-131.8734,-132.6737
8,106,-131.8734,-132.9739
8,107,-131.8734,-132.7640
8,108,-131.8734,-132.9633
8,109,-131.8734,-132.7550
8,110,-131.8734,-132.9014
8,111,-131.8734,-133.2687
8,112,-131.8734,-133.4961
8,113,-131.8734,-132.9702
8,114,-131.8734,-133.1183
8,115,-131.8734,-132.8135
8,116,-131.8734,-132.6279
8,117,-131.8734,-133.0909
8,118,-131.8734,-133.4036
8,119,-131.8734,-133.1039
8,120,-131.8734,-133.0180
8,121,-131.8734,-133.0050
8,122,-131.8734,-133.0877
8,123,-131.8734,-133.3071
8,124,-131.8734,-133.2278
8,125,-131.8734,-133.3521
8,126,-131.8734,-132.9724
8,127,-131.8734,-132.9538
8,128,-131.8734,-133.2075
8,129,-131.8734,-132.9500
8,130,-131.8734,-132.7165
8,131,-131.8734,-132.9926
8,132,-131.8734,-132.7721
8,133,-131.8734,-132.5662
8,134,-131.8431,-132.7446
8,135,-131.8431,-132.4553
8,136,-131.8431,-133.2149
8,137,-131.8431,-132.8764
8,138,-131.8431,-133.1892
8,139,-131.8431,-133.3006
8,140,-131.8431,-133.2062
8,141,-131.8431,-132.9898
8,142,-131.8431,-132.8009
8,143,-131.8431,-132.8786
8,144,-131.8431,-132.7855
8,145,-131.8431,-132.8128
8,146,-131.8431,-132.8310
8,147,-131.8431,-133.1356
8,148,-131.8431,-132.9626
8,149,-131.8431,-132.8571
8,150,-131.8431,-132.6733
8,151,-131.8431,-132.7385
8,152,-131.8431,-132.9639
8,153,-131.8431,-132.7339
8,154,-131.8431,-132.9913
8,155,-131.8431,-132.8207
8,156,-131.8431,-132.9984
8,157,-131.8431,-132.9864
8,158,-131.8431,-132.9153
8,159,-131.8431,-132.8421
8,160,-131.8431,-133.1796
8,161,-131.8431,-133.3526
8,162,-131.8431,-133.2651
8,163,-131.8431,-132.8581
8,164,-131.8431,-132.9656
8,165,-131.8431,-132.5942
8,166,-131.8431,-132.9131
8,167,-131.8431,-133.1476
8,168,-131.8431,-132.5476
8,169,-131.8431,-133.0719
8,170,-131.8431,-133.3050
8,171,-131.8431,-132.7880
8,172,-131.8431,-133.0677
8,173,-131.8431,-133.1133
8,174,-131.8431,-132.9779
8,175,-131.8431,-132.6474
8,176,-131.8431,-132.8880
8,177,-131.8431,-132.6098
8,178,-131.8431,-132.5133
8,179,-131.8431,-132.8763
8,180,-131.8431,-133.0768
8,181,-131.8431,-132.8500
8,182,-131.8431,-133.0090
8,183,-131.8431,-133.2268
8,184,-131.8431,-132.9004
8,185,-131.8431,-132.9881
8,186,-131.8431,-132.7842
8,187,-131.8431,-133.0773
8,188,-131.8431,-132.8488
8,189,-131.8431,-133.2720
8,190,-131.8431,-132.7646
8,191,-131.8431,-133.4681
8,192,-131.8431,-133.1470
8,193,-131.8431,-132.7165
8,194,-131.8431,-132.9248
8,195,-131.8431,-132.6068
8,196,-131.8431,-133.0760
8,197,-131.8431,-132.8082
8,198,-131.8431,-132.9069
8,199,-131.8431,-132.8548
8,200,-131.8431,-132.9280
8,201,-131.8431,-132.4070
8,202,-131.8431,-133.0293
8,203,-131.8431,-133.4541
8,204,-131.8431,-133.1107
8,205,-131.8431,-132.7491
8,206,-131.8431,-133.2258
8,207,-131.8431,-132.5760
8,208,-131.8431,-132.9150
8,209,-131.8431,-132.7915
8,210,-131.8431,-133.0777
8,211,-131.8431,-133.0976
8,212,-131.8431,-133.0529
8,213,-131.8431,-132.5049
8,214,-131.8431,-132.5451
8,215,-131.8431,-133.1966
8,216,-131.8431,-133.1871
8,217,-131.8431,-133.0333
8,218,-131.8431,-132.9795
8,219,-131.8431,-132.9778
9,0,-133.7808,-71428702.7413
9,1,-132.7079,-134.8228
9,2,-132.3816,-133.8947
9,3,-132.3816,-133.7193
9,4,-132.3555,-133.4178
9,5,-132.3202,-133.3076
9,6,-132.3202,-133.1992
9,7,-132.3202,-133.8535
9,8,-132.3202,-133.1574
9,9,-132.3202,-133.7190
9,10,-132.3143,-133.3415
9,11,-132.3143,-133.5920
9,12,-132.2884,-133.3081
9,13,-132.2582,-133.4917
9,14,-132.2582,-133.3995
9,15,-132.2494,-133.6973
9,16,-132.2271,-132.9862
9,17,-132.2271,-132.9859
9,18,-132.2271,-133.6348
9,19,-132.1317,-133.3198
9,20,-132.1317,-133.6565
9,21,-132.1317,-133.1053
9,22,-132.0993,-133.1331
9,23,-132.0993,-133.3262
9,24,-132.0993,-133.0949
9,25,-132.0629,-133.0297
9,26,-132.0629,-132.8476
9,27,-132.0629,-133.2644
9,28,-132.0629,-133.2566
9,29,-132.0629,-132.8094
9,30,-132.0629,-133.4488
9,31,-132.0629,-133.3967
9,32,-132.0629,-133.2213
9,33,-132.0629,-132.8746
9,34,-132.0629,-133.0038
9,35,-132.0629,-133.2836
9,36,-132.0629,-133.3299
9,37,-132.0629,-133.3796
9,38,-132.0629,-132.9562
9,39,-132.0629,-133.1901
9,40,-132.0629,-133.5982
9,41,-132.0629,-133.2854
9,42,-132.0629,-133.0367
9,43,-132.0284,-132.9998
9,44,-132.0284,-132.9786
9,45,-132.0284,-133.5090
9,46,-132.0284,-133.0585
9,47,-132.0284,-132.6933
9,48,-132.0028,-133.3285
9,49,-132.0028,-132.9272
9,50,-132.0028,-133.0190
9,51,-132.0028,-133.3631
9,52,-132.0028,-132.6625
9,53,-132.0028,-133.1356
9,54,-132.0028,-133.0140
9,55,-132.0028,-133.0509
9,56,-132.0028,-133.2971
9,57,-132.0028,-132.9927
9,58,-132.0028,-133.2586
9,59,-132.0028,-132.9978
9,60,-132.0028,-133.1728
9,61,-132.0028,-132.9754
9,62,-132.0028,-133.1002
9,63,-131.9980,-133.0889
9,64,-131.9321,-132.7860
9,65,-131.9321,-132.9487
9,66,-131.9321,-133.1337
9,67,-131.9321,-133.0157
9,68,-131.9321,-133.3324
9,69,-131.9321,-133.1552
9,70,-131.9321,-132.9191
9,71,-131.9321,-133.0015
9,72,-131.9321,-132.9312
9,73,-131.9321,-133.0483
9,74,-131.9321,-133.1967
9,75,-131.9321,-133.2630
9,76,-131.9321,-133.1515
9,77,-131.9321,-132.9364
9,78,-131.9321,-133.1706
9,79,-131.9321,-133.3461
9,80,-131.9321,-132.9031
9,81,-131.9321,-133.2766
9,82,-131.9321,-133.1847
9,83,-131.9321,-133.3005
9,84,-131.9321,-132.8961
9,85,-131.9321,-133.3330
9,86,-131.9321,-133.3129
9,87,-131.9321,-133.3950
9,88,-131.9321,-133.1786
9,89,-131.9321,-132.9180
9,90,-131.9321,-133.1643
9,91,-131.9321,-133.0340
9,92,-131.9321,-133.2070
9,93,-131.9321,-133.1746
9,94,-131.9321,-133.5236
9,95,-131.9321,-133.0867
9,96,-131.9321,-133.1866
9,97,-131.9321,-133.3769
9,98,-131.9321,-133.1377
9,99,-131.9321,-133.1887
9,100,-131.9321,-133.2222
9,101,-131.9321,-133.2562
9,102,-131.9318,-133.4238
9,103,-131.9318,-133.1460
9,104,-131.9318,-132.9894
9,105,-131.9318,-133.4087
9,106,-131.9318,-133.2434
9,107,-131.9318,-132.6302
9,108,-131.9318,-133.2974
9,109,-131.9318,-133.2740
9,110,-131.9318,-133.2119
9,111,-131.9318,-132.8047
9,112,-131.9318,-132.9340
9,113,-131.9318,-133.3152
9,114,-131.9318,-133.4896
9,115,-131.9318,-132.9839
9,116,-131.9318,-132.9693
9,117,-131.9318,-132.9061
9,118,-131.9318,-133.1409
9,119,-131.9318,-133.0087
9,120,-131.9318,-133.1145
9,121,-131.9318,-132.9912
9,122,-131.9318,-133.2514
9,123,-131.9318,-132.7726
9,124,-131.9318,-133.1778
9,125,-131.9312,-133.4268
9,126,-131.9312,-133.3229
9,127,-131.9312,-133.0651
9,128,-131.9312,-133.0262
9,129,-131.9312,-132.5482
9,130,-131.9312,-132.8489
9,131,-131.9312,-132.7702
9,132,-131.9312,-133.2055
9,133,-131.9312,-133.3054
9,134,-131.9312,-132.9043
9,135,-131.9312,-132.9039
9,136,-131.9312,-133.2563
9,137,-131.9312,-133.2478
9,138,-131.9312,-133.1921
9,139,-131.9312,-133.0843
9,140,-131.9312,-133.3337
9,141,-131.9312,-133.1392
9,142,-131.9312,-133.0524
9,143,-131.9312,-132.8753
9,144,-131.9312,-133.0586
9,145,-131.9312,-132.9375
9,146,-131.9312,-133.4660
9,147,-131.9312,-133.1806
9,148,-131.9312,-132.7861
9,149,-131.9312,-133.0918
9,150,-131.9312,-132.8027
9,151,-131.9312,-133.1144
9,152,-131.9312,-133.1398
9,153,-131.9312,-132.8037
9,154,-131.9312,-132.8800
9,155,-131.9312,-133.1666
9,156,-131.9312,-133.3463
9,157,-131.9312,-133.0462
9,158,-131.9312,-133.1416
9,159,-131.9312,-133.5827
9,160,-131.9312,-133.6383
9,161,-131.9312,-133.2445
9,162,-131.9247,-133.0109
9,163,-131.9247,-133.0808
9,164,-131.9247,-132.9165
9,165,-131.9200,-132.7233
9,166,-131.9200,-132.7480
9,167,-131.9200,-133.0121
9,168,-131.9200,-132.7090
9,169,-131.9200,-132.9399
9,170,-131.9200,-133.1434
9,171,-131.9200,-132.8739
9,172,-131.9200,-132.7768
9,173,-131.9200,-132.8396
9,174,-131.9200,-133.1305
9,175,-131.9200,-133.1212
9,176,-131.9200,-133.2892
9,177,-131.9200,-133.0452
9,178,-131.9200,-133.3355
9,179,-131.9200,-133.2872
9,180,-131.9200,-133.2330
9,181,-131.9200,-133.3188
9,182,-131.9200,-133.4804
9,183,-131.9200,-133.1535
9,184,-131.9200,-132.6936
9,185,-131.9200,-133.0528
9,186,-131.9200,-133.0337
9,187,-131.9200,-133.0679
9,188,-131.9200,-132.8358
9,189,-131.9198,-133.2475
9,190,-131.9198,-133.5365
9,191,-131.9198,-132.9627
9,192,-131.9198,-133.1121
9,193,-131.9198,-133.2507
9,194,-131.9198,-133.2427
9,195,-131.9198,-132.9591
9,196,-131.9167,-132.7327
9,197,-131.9167,-133.2197
9,198,-131.9167,-133.5782
9,199,-131.9167,-133.0143
9,200,-131.9167,-132.7175
9,201,-131.9167,-133.3455
9,202,-131.9167,-133.3626
9,203,-131.9167,-133.0736
9,204,-131.9167,-133.0546
9,205,-131.9167,-133.3402
9,206,-131.9167,-132.6803
9,207,-131.9167,-132.9688
9,208,-131.9167,-133.1100
9,209,-131.9167,-132.8819
9,210,-131.9161,-133.0701
9,211,-131.9161,-133.3162
9,212,-131.9161,-133.2768
9,213,-131.9161,-133.5696
9,214,-131.9161,-132.9879
9,215,-131.9161,-133.1234
9,216,-131.9145,-133.0753
9,217,-131.9145,-133.1603
9,218,-131.9145,-133.2179
9,219,-131.9145,-133.1236
